signal_type,period,warning_level,warning_count,warning_signals,evidence,affected_file,affected_developer
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/chat/browser/media/chatInput.css,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/chat/browser/sessionWorkspacePicker.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/codeReview/browser/codeReview.contributions.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/editor/test/browser/editor.contribution.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/services/sessions/browser/sessionsManagementService.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/services/sessions/common/session.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,test/componentFixtures/blocks-ci-screenshots.md,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,build/azure-pipelines/linux/steps/product-build-linux-compile.yml,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,build/azure-pipelines/product-quality-checks.yml,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,build/azure-pipelines/win32/steps/product-build-win32-compile.yml,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/chatSessions/copilotcli/node/copilotcliSessionService.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/platform/networking/common/networking.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/state/protocol/channels-chat/state.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/state/protocol/common/commands.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/agentHostTurnTracker.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/agentHostChangesetOperationService.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/claudeAgent.integrationTest.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/test/browser/widget/chatListRenderer.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,.github/workflows/pr.yml,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,build/azure-pipelines/product-build.yml,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,build/next/index.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/platform/endpoint/common/endpointProvider.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/markdown-language-features/src/preview/markdownEditorProvider.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/editor/browser/widget/multiDiffEditor/diffEditorItemTemplate.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/editor/browser/widget/multiDiffEditor/multiDiffEditorWidgetImpl.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/agentHostPromptRegistry.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/agentHostToolCallTelemetry.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/codex/codexAgent.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/changes/browser/media/sessionChangesEditor.css,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/chat/browser/sessionChatInputToolbar.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/layout/browser/singlePane/singlePaneManagedTabsStrategy.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/input/chatInputPart.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widgetHosts/viewPane/chatViewPane.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/common/constants.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/styleOverrides/browser/media/tabs.css,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,.github/skills/agent-host-e2e-tests/SKILL.md,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,.github/workflows/pr-win32-test.yml,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/chatSessions/copilotcli/node/test/copilotCliSessionService.spec.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/chatSessions/vscode-node/copilotCloudSessionsProvider.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/chatSessions/vscode-node/test/copilotCloudSessionsProvider.spec.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/xtab/node/xtabProvider.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/browser/agentHostProtocolClient.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/state/protocol/version/registry.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/agentHostPullRequestOperationProvider.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/agentMergeController.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/e2e/suites/serverToolsSuite.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/changes/browser/changesActions.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/chat/browser/chat.contribution.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/layout/browser/singlePane/singlePaneDetailPanelStrategy.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/layout/browser/singlePaneLayoutController.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/services/sessions/common/sessionsManagement.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/test/browser/chatCompositeBar.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/agentsVoice/browser/agentsVoice.contribution.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,eslint.config.js,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/platform/endpoint/node/responsesApi.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/platform/inlineEdits/common/dataTypes/xtabPromptOptions.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/agentModelPricing.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/openSessionLink.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/agentConfigurationService.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/agentServiceComposition.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/copilot/copilotSlashCommandCompletionProvider.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/shared/agentFeedbackServerTools.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/agentHostChangesetCoordinator.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/codex/codexMapAppServerEvents.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/codex/codexSessionConfigKeys.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/sessionDatabase.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/editor/browser/media/editorHeader.css,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/github/browser/pullRequestActions.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/sessions/browser/views/sessionsViewActions.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/browser/parts/editor/multiEditorTabsControl.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,.github/skills/policy-and-managed-settings/github-managed-settings.md,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/test/node/services.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/platform/endpoint/node/test/automodeService.spec.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/editor/browser/widget/multiDiffEditor/multiDiffEditorWidget.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/copilotCliConfig.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/state/protocol/channels-chat/reducer.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/chatContributions/sessionWorkspaceConversion/sessionWorkspaceConversionService.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/copilot/copilotSessionWrapper.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/copilot/copilotToolDisplay.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/shared/artifactServerTools.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/agentHostPullRequestOperationHandler.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/e2e/suites/fileOperationsSuite.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/sessionWorkspaceConversion.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/shared/worktreeIsolation.test.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/policy/common/copilotManagedSettings.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/changes/browser/sessionChangesEditorInput.ts,sandy081
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/changes/browser/sessionsChangesAccessibilityHelp.ts,sandy081
