node_id,node_type,issue_number,pr_number,commit_sha,file_name,developer
FILE_test/mcp/src/automationTools/activityBar.ts,File,,,,test/mcp/src/automationTools/activityBar.ts,
FILE_test/mcp/src/automationTools/chat.ts,File,,,,test/mcp/src/automationTools/chat.ts,
FILE_test/mcp/src/automationTools/core.ts,File,,,,test/mcp/src/automationTools/core.ts,
FILE_test/mcp/src/automationTools/debug.ts,File,,,,test/mcp/src/automationTools/debug.ts,
FILE_test/mcp/src/automationTools/editor.ts,File,,,,test/mcp/src/automationTools/editor.ts,
FILE_test/mcp/src/automationTools/explorer.ts,File,,,,test/mcp/src/automationTools/explorer.ts,
FILE_test/mcp/src/automationTools/extensions.ts,File,,,,test/mcp/src/automationTools/extensions.ts,
FILE_test/mcp/src/automationTools/index.ts,File,,,,test/mcp/src/automationTools/index.ts,
FILE_test/mcp/src/automationTools/keybindings.ts,File,,,,test/mcp/src/automationTools/keybindings.ts,
FILE_test/mcp/src/automationTools/localization.ts,File,,,,test/mcp/src/automationTools/localization.ts,
FILE_test/mcp/src/automationTools/notebook.ts,File,,,,test/mcp/src/automationTools/notebook.ts,
FILE_test/mcp/src/automationTools/problems.ts,File,,,,test/mcp/src/automationTools/problems.ts,
FILE_test/mcp/src/automationTools/profiler.ts,File,,,,test/mcp/src/automationTools/profiler.ts,
FILE_test/mcp/src/automationTools/scm.ts,File,,,,test/mcp/src/automationTools/scm.ts,
FILE_test/mcp/src/automationTools/search.ts,File,,,,test/mcp/src/automationTools/search.ts,
FILE_test/mcp/src/automationTools/settings.ts,File,,,,test/mcp/src/automationTools/settings.ts,
FILE_test/mcp/src/automationTools/statusbar.ts,File,,,,test/mcp/src/automationTools/statusbar.ts,
FILE_test/mcp/src/automationTools/task.ts,File,,,,test/mcp/src/automationTools/task.ts,
FILE_test/mcp/src/automationTools/terminal.ts,File,,,,test/mcp/src/automationTools/terminal.ts,
FILE_test/mcp/src/automationTools/windows.ts,File,,,,test/mcp/src/automationTools/windows.ts,
FILE_test/mcp/src/evidenceTools.ts,File,,,,test/mcp/src/evidenceTools.ts,
FILE_test/mcp/src/stdio.ts,File,,,,test/mcp/src/stdio.ts,
FILE_test/scenario/.gitignore,File,,,,test/scenario/.gitignore,
FILE_test/scenario/package.json,File,,,,test/scenario/package.json,
FILE_test/scenario/src/index.ts,File,,,,test/scenario/src/index.ts,
FILE_test/scenario/src/utils.ts,File,,,,test/scenario/src/utils.ts,
FILE_test/scenario/tsconfig.json,File,,,,test/scenario/tsconfig.json,
FILE_test/scenario/package-lock.json,File,,,,test/scenario/package-lock.json,
FILE_src/vs/platform/agentHost/node/agentHostApplication.ts,File,,,,src/vs/platform/agentHost/node/agentHostApplication.ts,
FILE_src/vs/sessions/contrib/chat/browser/omniSessionRoutingAdapter.contribution.ts,File,,,,src/vs/sessions/contrib/chat/browser/omniSessionRoutingAdapter.contribution.ts,
FILE_src/vs/sessions/contrib/chat/browser/sessionWorkspacePickerModel.ts,File,,,,src/vs/sessions/contrib/chat/browser/sessionWorkspacePickerModel.ts,
FILE_src/vs/sessions/contrib/chat/test/browser/omniSessionRoutingAdapter.test.ts,File,,,,src/vs/sessions/contrib/chat/test/browser/omniSessionRoutingAdapter.test.ts,
FILE_src/vs/sessions/contrib/chat/test/browser/sessionWorkspacePickerModel.test.ts,File,,,,src/vs/sessions/contrib/chat/test/browser/sessionWorkspacePickerModel.test.ts,
FILE_src/vs/sessions/contrib/sessions/browser/omniCIFailureContribution.ts,File,,,,src/vs/sessions/contrib/sessions/browser/omniCIFailureContribution.ts,
FILE_src/vs/sessions/contrib/sessions/test/browser/omniCIFailureContribution.test.ts,File,,,,src/vs/sessions/contrib/sessions/test/browser/omniCIFailureContribution.test.ts,
FILE_src/vs/workbench/contrib/agentsVoice/browser/agentsVoiceWidgetBinding.ts,File,,,,src/vs/workbench/contrib/agentsVoice/browser/agentsVoiceWidgetBinding.ts,
FILE_src/vs/workbench/contrib/agentsVoice/browser/components/sessionListComponent.ts,File,,,,src/vs/workbench/contrib/agentsVoice/browser/components/sessionListComponent.ts,
FILE_src/vs/workbench/contrib/agentsVoice/test/browser/sessionListComponent.test.ts,File,,,,src/vs/workbench/contrib/agentsVoice/test/browser/sessionListComponent.test.ts,
FILE_src/vs/workbench/contrib/chat/browser/actions/chatContextActions.ts,File,,,,src/vs/workbench/contrib/chat/browser/actions/chatContextActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/actions/chatToolActions.ts,File,,,,src/vs/workbench/contrib/chat/browser/actions/chatToolActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatInputWindow/chatInputWindow.contribution.ts,File,,,,src/vs/workbench/contrib/chat/browser/chatInputWindow/chatInputWindow.contribution.ts,
FILE_src/vs/workbench/contrib/chat/browser/chatInputWindow/media/chatInputWindow.css,File,,,,src/vs/workbench/contrib/chat/browser/chatInputWindow/media/chatInputWindow.css,
FILE_src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingFolderPicker.ts,File,,,,src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingFolderPicker.ts,
FILE_src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingHelpers.ts,File,,,,src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingHelpers.ts,
FILE_src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingProviderService.ts,File,,,,src/vs/workbench/contrib/chat/browser/sessionRouter/chatSessionRoutingProviderService.ts,
FILE_src/vs/workbench/contrib/chat/browser/sessionRouter/media/chatSessionRouting.css,File,,,,src/vs/workbench/contrib/chat/browser/sessionRouter/media/chatSessionRouting.css,
FILE_src/vs/workbench/contrib/chat/browser/sessionRouter/sessionRouterService.ts,File,,,,src/vs/workbench/contrib/chat/browser/sessionRouter/sessionRouterService.ts,
FILE_src/vs/workbench/contrib/chat/browser/voiceClient/voiceInputDecorations.ts,File,,,,src/vs/workbench/contrib/chat/browser/voiceClient/voiceInputDecorations.ts,
FILE_src/vs/workbench/contrib/chat/chatCodeOrganization.md,File,,,,src/vs/workbench/contrib/chat/chatCodeOrganization.md,
FILE_src/vs/workbench/contrib/chat/common/chatInputWindow.ts,File,,,,src/vs/workbench/contrib/chat/common/chatInputWindow.ts,
FILE_src/vs/workbench/contrib/chat/common/sessionRouter.ts,File,,,,src/vs/workbench/contrib/chat/common/sessionRouter.ts,
FILE_src/vs/workbench/contrib/chat/common/voiceClient/voiceClientService.ts,File,,,,src/vs/workbench/contrib/chat/common/voiceClient/voiceClientService.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/sessionRouter/chatSessionRoutingHelpers.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/sessionRouter/chatSessionRoutingHelpers.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/voiceClient/voiceClientService.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/voiceClient/voiceClientService.test.ts,
FILE_src/vs/workbench/contrib/chat/test/common/chatInputWindow.test.ts,File,,,,src/vs/workbench/contrib/chat/test/common/chatInputWindow.test.ts,
FILE_src/vs/workbench/contrib/chat/test/common/sessionRouter.test.ts,File,,,,src/vs/workbench/contrib/chat/test/common/sessionRouter.test.ts,
FILE_src/vs/workbench/contrib/chat/test/common/voiceClient/voicePendingId.test.ts,File,,,,src/vs/workbench/contrib/chat/test/common/voiceClient/voicePendingId.test.ts,
FILE_src/vs/workbench/contrib/quickaccess/browser/commandsQuickAccess.ts,File,,,,src/vs/workbench/contrib/quickaccess/browser/commandsQuickAccess.ts,
FILE_src/vs/workbench/contrib/relauncher/test/browser/relauncher.test.ts,File,,,,src/vs/workbench/contrib/relauncher/test/browser/relauncher.test.ts,
FILE_src/vs/workbench/services/host/electron-browser/nativeHostService.ts,File,,,,src/vs/workbench/services/host/electron-browser/nativeHostService.ts,
FILE_src/vs/workbench/test/browser/componentFixtures/sessions/sessionsTitleBarWidget.fixture.ts,File,,,,src/vs/workbench/test/browser/componentFixtures/sessions/sessionsTitleBarWidget.fixture.ts,
FILE_test/mcp/src/evidence.ts,File,,,,test/mcp/src/evidence.ts,
FILE_src/vs/workbench/contrib/preferences/browser/preferencesRenderers.ts,File,,,,src/vs/workbench/contrib/preferences/browser/preferencesRenderers.ts,
FILE_src/vs/workbench/contrib/update/browser/update.ts,File,,,,src/vs/workbench/contrib/update/browser/update.ts,
FILE_src/vs/workbench/contrib/update/common/update.ts,File,,,,src/vs/workbench/contrib/update/common/update.ts,
FILE_src/vs/platform/agentHost/test/common/agentHostConfigurationSync.test.ts,File,,,,src/vs/platform/agentHost/test/common/agentHostConfigurationSync.test.ts,
FILE_src/vs/workbench/api/browser/mainThreadDocumentsAndEditors.ts,File,,,,src/vs/workbench/api/browser/mainThreadDocumentsAndEditors.ts,
FILE_src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionListController.ts,File,,,,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionListController.ts,
FILE_src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsControl.ts,File,,,,src/vs/workbench/contrib/chat/browser/agentSessions/agentSessionsControl.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsControl.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentSessionsControl.test.ts,
FILE_src/vs/workbench/contrib/chat/test/common/mockChatSessionsService.ts,File,,,,src/vs/workbench/contrib/chat/test/common/mockChatSessionsService.ts,
FILE_src/vs/workbench/contrib/terminalContrib/chat/browser/terminal.chat.contribution.ts,File,,,,src/vs/workbench/contrib/terminalContrib/chat/browser/terminal.chat.contribution.ts,
FILE_src/vs/workbench/contrib/terminalContrib/chat/browser/terminalChatSessionResolver.ts,File,,,,src/vs/workbench/contrib/terminalContrib/chat/browser/terminalChatSessionResolver.ts,
FILE_src/vs/workbench/contrib/terminalContrib/chat/test/browser/terminalChatSessionResolver.test.ts,File,,,,src/vs/workbench/contrib/terminalContrib/chat/test/browser/terminalChatSessionResolver.test.ts,
FILE_src/vs/workbench/contrib/welcomeAgentSessions/browser/agentSessionsWelcome.ts,File,,,,src/vs/workbench/contrib/welcomeAgentSessions/browser/agentSessionsWelcome.ts,
FILE_src/vs/workbench/services/themes/browser/fileIconThemeData.ts,File,,,,src/vs/workbench/services/themes/browser/fileIconThemeData.ts,
FILE_src/vs/workbench/services/themes/test/browser/fileIconThemeData.test.ts,File,,,,src/vs/workbench/services/themes/test/browser/fileIconThemeData.test.ts,
FILE_src/vs/workbench/services/workspaces/common/workspaceTrust.ts,File,,,,src/vs/workbench/services/workspaces/common/workspaceTrust.ts,
FILE_src/vs/workbench/services/workspaces/test/common/workspaceTrust.test.ts,File,,,,src/vs/workbench/services/workspaces/test/common/workspaceTrust.test.ts,
FILE_src/vs/platform/agentHost/node/shared/githubMcpServer.ts,File,,,,src/vs/platform/agentHost/node/shared/githubMcpServer.ts,
FILE_src/vs/platform/agentHost/node/tunnelAgentHostService.ts,File,,,,src/vs/platform/agentHost/node/tunnelAgentHostService.ts,
FILE_src/vs/platform/agentHost/test/common/tunnelGatewaySelection.test.ts,File,,,,src/vs/platform/agentHost/test/common/tunnelGatewaySelection.test.ts,
FILE_src/vs/platform/agentHost/test/node/e2e/harness/capiStubs.ts,File,,,,src/vs/platform/agentHost/test/node/e2e/harness/capiStubs.ts,
FILE_src/vs/platform/agentHost/test/node/shared/githubMcpServer.test.ts,File,,,,src/vs/platform/agentHost/test/node/shared/githubMcpServer.test.ts,
FILE_src/vs/platform/agentHost/test/node/tunnelAgentHostService.test.ts,File,,,,src/vs/platform/agentHost/test/node/tunnelAgentHostService.test.ts,
FILE_src/vs/sessions/contrib/layout/browser/sessions.layout.contribution.ts,File,,,,src/vs/sessions/contrib/layout/browser/sessions.layout.contribution.ts,
FILE_src/vs/sessions/contrib/sessions/browser/sessionsWindowStartupExperiment.ts,File,,,,src/vs/sessions/contrib/sessions/browser/sessionsWindowStartupExperiment.ts,
FILE_src/vs/sessions/contrib/sessions/test/browser/sessionsWindowStartupExperiment.test.ts,File,,,,src/vs/sessions/contrib/sessions/test/browser/sessionsWindowStartupExperiment.test.ts,
FILE_src/vs/workbench/contrib/chat/browser/actions/chatDeveloperActions.ts,File,,,,src/vs/workbench/contrib/chat/browser/actions/chatDeveloperActions.ts,
FILE_src/vs/workbench/contrib/chat/browser/actions/openCopilotCliStateFileAction.ts,File,,,,src/vs/workbench/contrib/chat/browser/actions/openCopilotCliStateFileAction.ts,
FILE_test/automation/src/playwrightDriver.ts,File,,,,test/automation/src/playwrightDriver.ts,
FILE_test/mcp/src/renderEvidenceChapters.ts,File,,,,test/mcp/src/renderEvidenceChapters.ts,
FILE_src/vs/sessions/skills/create-pr/SKILL.md,File,,,,src/vs/sessions/skills/create-pr/SKILL.md,
FILE_test/mcp/src/application.ts,File,,,,test/mcp/src/application.ts,
FILE_test/mcp/src/options.ts,File,,,,test/mcp/src/options.ts,
FILE_test/mcp/src/runScenario.ts,File,,,,test/mcp/src/runScenario.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/agentSessions/externalSessionsFilterMenu.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/agentSessions/externalSessionsFilterMenu.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/agentSessions/sessionTypeAvailability.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/agentSessions/sessionTypeAvailability.test.ts,
FILE_src/vs/workbench/contrib/chat/test/browser/copilotCliEventsUri.test.ts,File,,,,src/vs/workbench/contrib/chat/test/browser/copilotCliEventsUri.test.ts,
FILE_src/vs/workbench/contrib/modernUI/browser/media/notificationsDialogs.css,File,,,,src/vs/workbench/contrib/modernUI/browser/media/notificationsDialogs.css,
FILE_src/vs/workbench/contrib/modernUI/browser/media/roundedCorners.css,File,,,,src/vs/workbench/contrib/modernUI/browser/media/roundedCorners.css,
FILE_src/vs/workbench/contrib/chat/electron-browser/actions/readAloudActions.contribution.ts,File,,,,src/vs/workbench/contrib/chat/electron-browser/actions/readAloudActions.contribution.ts,
FILE_src/vs/workbench/contrib/chat/electron-browser/actions/voiceChatActions.ts,File,,,,src/vs/workbench/contrib/chat/electron-browser/actions/voiceChatActions.ts,
FILE_src/vs/workbench/contrib/chat/test/common/voiceChatService.test.ts,File,,,,src/vs/workbench/contrib/chat/test/common/voiceChatService.test.ts,
FILE_src/vs/workbench/contrib/chat/test/electron-browser/actions/voiceChatActions.test.ts,File,,,,src/vs/workbench/contrib/chat/test/electron-browser/actions/voiceChatActions.test.ts,
FILE_src/vs/workbench/contrib/speech/browser/builtinTextToSpeech.ts,File,,,,src/vs/workbench/contrib/speech/browser/builtinTextToSpeech.ts,
FILE_src/vs/workbench/contrib/speech/browser/maiSpeechActions.ts,File,,,,src/vs/workbench/contrib/speech/browser/maiSpeechActions.ts,
FILE_src/vs/workbench/contrib/speech/browser/maiSpeechCredentials.ts,File,,,,src/vs/workbench/contrib/speech/browser/maiSpeechCredentials.ts,
FILE_src/vs/workbench/contrib/speech/browser/maiTextToSpeech.ts,File,,,,src/vs/workbench/contrib/speech/browser/maiTextToSpeech.ts,
FILE_src/vs/workbench/contrib/speech/browser/speech.contribution.ts,File,,,,src/vs/workbench/contrib/speech/browser/speech.contribution.ts,
FILE_src/vs/workbench/contrib/speech/browser/speechService.ts,File,,,,src/vs/workbench/contrib/speech/browser/speechService.ts,
FILE_src/vs/workbench/contrib/speech/browser/textToSpeechEngineContribution.ts,File,,,,src/vs/workbench/contrib/speech/browser/textToSpeechEngineContribution.ts,
FILE_src/vs/workbench/contrib/speech/common/speechService.ts,File,,,,src/vs/workbench/contrib/speech/common/speechService.ts,
FILE_src/vs/workbench/contrib/speech/common/speechText.ts,File,,,,src/vs/workbench/contrib/speech/common/speechText.ts,
FILE_src/vs/workbench/contrib/speech/test/browser/builtinTextToSpeech.test.ts,File,,,,src/vs/workbench/contrib/speech/test/browser/builtinTextToSpeech.test.ts,
FILE_src/vs/workbench/contrib/speech/test/browser/maiTextToSpeech.test.ts,File,,,,src/vs/workbench/contrib/speech/test/browser/maiTextToSpeech.test.ts,
FILE_src/vs/workbench/contrib/speech/test/common/speechText.test.ts,File,,,,src/vs/workbench/contrib/speech/test/common/speechText.test.ts,
FILE_src/vs/workbench/contrib/speech/electron-browser/speech.contribution.ts,File,,,,src/vs/workbench/contrib/speech/electron-browser/speech.contribution.ts,
FILE_src/vs/workbench/contrib/speech/test/browser/maiSpeechCredentials.test.ts,File,,,,src/vs/workbench/contrib/speech/test/browser/maiSpeechCredentials.test.ts,
FILE_src/vs/sessions/contrib/editor/browser/diffEditorService.ts,File,,,,src/vs/sessions/contrib/editor/browser/diffEditorService.ts,
FILE_src/vs/sessions/contrib/editor/common/diffEditor.ts,File,,,,src/vs/sessions/contrib/editor/common/diffEditor.ts,
FILE_src/vs/sessions/contrib/editor/test/browser/diffEditorService.test.ts,File,,,,src/vs/sessions/contrib/editor/test/browser/diffEditorService.test.ts,
FILE_extensions/vscode-api-tests/src/singlefolder-tests/tree.test.ts,File,,,,extensions/vscode-api-tests/src/singlefolder-tests/tree.test.ts,
FILE_src/vs/workbench/api/browser/mainThreadTreeViews.ts,File,,,,src/vs/workbench/api/browser/mainThreadTreeViews.ts,
FILE_src/vs/workbench/api/common/extHostTreeViews.ts,File,,,,src/vs/workbench/api/common/extHostTreeViews.ts,
FILE_src/vs/workbench/api/test/browser/mainThreadTreeViews.test.ts,File,,,,src/vs/workbench/api/test/browser/mainThreadTreeViews.test.ts,
FILE_src/vscode-dts/vscode.proposed.treeViewClearSelection.d.ts,File,,,,src/vscode-dts/vscode.proposed.treeViewClearSelection.d.ts,
FILE_src/vs/platform/agentHost/test/common/agentHostManagedRules.test.ts,File,,,,src/vs/platform/agentHost/test/common/agentHostManagedRules.test.ts,
FILE_src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostToolUtils.ts,File,,,,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostToolUtils.ts,
FILE_src/vs/platform/agentHost/test/node/claudeToolDisplay.test.ts,File,,,,src/vs/platform/agentHost/test/node/claudeToolDisplay.test.ts,
